checked_at,canonical_company_id,company,rating,source_file,source_id,adapter,career_url,execution_status,jobs_found,last_run_at,error,next_due
2026-08-31T10:06:50.115244+00:00,aviva,Aviva,,job_sources_financial_services.csv,aviva-global,workday,https://aviva.wd1.myworkdayjobs.com/External,success,6,2026-08-31T10:11:25.079013+00:00,,
2026-08-31T10:06:50.115244+00:00,ubs,UBS Group,,job_sources_financial_services.csv,ubs-global,generic,https://www.ubs.com/global/en/careers/search-jobs.html,zero_jobs,0,2026-08-31T10:11:31.598139+00:00,,
2026-08-31T10:06:50.115244+00:00,investor-ab,Investor AB,,job_sources_holdings.csv,investor-ab-global,llm,https://www.investorab.com/career/,error,0,2026-08-31T10:11:51.556484+00:00,https://www.investorab.com/career/: HTTPError,
2026-08-31T10:06:50.115244+00:00,goldman-sachs,Goldman Sachs,,job_sources_investment_banking.csv,goldman-sachs-global,generic,https://www.goldmansachs.com/careers/,zero_jobs,0,2026-08-31T10:11:51.857168+00:00,,
2026-08-31T10:06:50.115244+00:00,jefferies,Jefferies,,job_sources_investment_banking.csv,jefferies-global,generic,https://www.jefferies.com/careers/,zero_jobs,0,2026-08-31T10:12:05.754203+00:00,,
2026-08-31T10:06:50.115244+00:00,wellington-management,Wellington Management,,job_sources_public_markets.csv,wellington-management-global,workday,https://wellington.wd5.myworkdayjobs.com/External,error,0,2026-08-31T10:12:11.947002+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:50.115244+00:00,flossbach-von-storch,Flossbach von Storch,,job_sources_public_markets.csv,flossbach-von-storch-global,personio,https://flossbach-von-storch-ag.jobs.personio.de,zero_jobs,0,2026-08-31T10:12:12.936370+00:00,,
2026-08-31T10:06:50.115244+00:00,vontobel,Vontobel,,job_sources_public_markets.csv,vontobel-global,generic,https://www.vontobel.com/de-ch/ueber-vontobel/karriere/offene-stellen/,success,27,2026-08-31T10:12:13.813588+00:00,,
2026-08-31T10:06:50.115244+00:00,brevan-howard,Brevan Howard,,job_sources_specialist_funds.csv,brevan-howard-global,generic,https://www.brevanhoward.com/careers/,zero_jobs,0,2026-08-31T10:13:00.271071+00:00,,
2026-08-31T10:06:50.115244+00:00,pale-fire-capital,Pale Fire Capital,,job_sources_specialist_funds.csv,pale-fire-capital-global,generic,https://palefirecapital.com/,error,0,2026-08-31T10:13:00.805910+00:00,https://palefirecapital.com/: ConnectionError,
2026-08-31T10:06:56.515179+00:00,alixpartners,AlixPartners,,job_sources_consulting.csv,alixpartners-global,greenhouse,https://job-boards.greenhouse.io/alixpartners,success,15,2026-08-31T10:06:56.515696+00:00,,
2026-08-31T10:06:56.515179+00:00,forvis-mazars,Forvis Mazars,,job_sources_consulting.csv,forvis-mazars-global,generic,https://www.forvismazars.com/group/en/join-us,zero_jobs,0,2026-08-31T10:06:56.741144+00:00,,
2026-08-31T10:06:56.515179+00:00,infosys-consulting,Infosys Consulting,,job_sources_consulting.csv,infosys-consulting-global,generic,https://career.infosys.com/,zero_jobs,0,2026-08-31T10:07:29.664800+00:00,,
2026-08-31T10:06:56.515179+00:00,porsche-consulting,Porsche Consulting,,job_sources_consulting.csv,porsche-consulting-global,generic,https://www.porsche-consulting.com/careers/,error,0,2026-08-31T10:07:30.127360+00:00,https://www.porsche-consulting.com/careers/: HTTPError,
2026-08-31T10:06:56.515179+00:00,bcg,Boston Consulting Group,,job_sources_consulting.csv,bcg-global,generic,https://careers.bcg.com/global/en/search-results,zero_jobs,0,2026-08-31T10:07:30.631112+00:00,,
2026-08-31T10:06:56.515179+00:00,cinven,Cinven,,job_sources_pe.csv,cinven-global,generic,https://cinven.pinpointhq.com/,zero_jobs,0,2026-08-31T10:08:04.755144+00:00,,
2026-08-31T10:06:56.515179+00:00,pai-partners,PAI Partners,,job_sources_pe.csv,pai-global,generic,https://www.paipartners.com/careers/,error,0,2026-08-31T10:08:07.177603+00:00,https://www.paipartners.com/careers/: HTTPError,
2026-08-31T10:06:56.515179+00:00,mutares,Mutares,,job_sources_pe.csv,mutares-global,teamtailor,https://career.mutares.com/jobs,success,25,2026-08-31T10:08:07.754099+00:00,,
2026-08-31T10:06:56.515179+00:00,eqt,EQT,,job_sources_pe.csv,eqt-global,generic,https://eqtgroup.com/careers,error,0,2026-08-31T10:08:22.652828+00:00,https://eqtgroup.com/careers: HTTPError,
2026-08-31T10:06:56.515179+00:00,verdane,Verdane,,job_sources_pe.csv,verdane-global,generic,https://verdane.com/careers/,error,0,2026-08-31T10:08:23.133114+00:00,https://verdane.com/careers/: HTTPError,
2026-08-31T10:06:56.515179+00:00,man-group,Man Group,,job_sources_pe.csv,man-group-global,generic,https://www.man.com/careers,zero_jobs,0,2026-08-31T10:08:23.252751+00:00,,
2026-08-31T10:06:56.515179+00:00,vattenfall,Vattenfall,,job_sources_corporate.csv,vattenfall-global,smartrecruiters,https://careers.smartrecruiters.com/vattenfall,success,16,2026-08-31T10:08:36.244192+00:00,,
2026-08-31T10:06:56.515179+00:00,vitol,Vitol,,job_sources_corporate.csv,vitol-global,smartrecruiters,https://careers.smartrecruiters.com/Vitol,success,4,2026-08-31T10:08:47.470838+00:00,,
2026-08-31T10:06:56.515179+00:00,bayer,Bayer,,job_sources_corporate.csv,bayer-global,llm,https://career.bayer.com/,error,0,2026-08-31T10:08:50.292355+00:00,https://career.bayer.com/: HTTPError,
2026-08-31T10:06:56.515179+00:00,nestle,Nestlé,,job_sources_corporate.csv,nestle-global,successfactors,https://career2.successfactors.eu/careers?company=nestleHRprdBX,error,0,2026-08-31T10:08:51.309434+00:00,https://career2.successfactors.eu/sitemap.xml: HTTPError,
2026-08-31T10:06:56.515179+00:00,volvo-group,Volvo Group,,job_sources_corporate.csv,volvo-group-global,successfactors,https://jobs.volvogroup.com/,success,23,2026-08-31T10:08:51.861563+00:00,,
2026-08-31T10:06:56.515179+00:00,diageo,Diageo,,job_sources_corporate.csv,diageo-global,workday,https://diageo.wd3.myworkdayjobs.com/Diageo_Careers,error,0,2026-08-31T10:09:25.713476+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:56.515179+00:00,wipro,Wipro,,job_sources_corporate.csv,wipro-global,successfactors,https://careers.wipro.com/,success,119,2026-08-31T10:09:27.041972+00:00,https://careers.wipro.com/job/Dallas-Cybersecurity-&-Risk-Services-%28CRS%29-Director-For-FinancialBanking-1-USA-18612/1365885455/: SourceTimeout,
2026-08-31T10:06:56.515179+00:00,commerzbank,Commerzbank,,job_sources_financial_services.csv,commerzbank-global,llm,https://jobs.commerzbank.com/index.php?ac=search_result,zero_jobs,0,2026-08-31T10:13:08.480474+00:00,,
2026-08-31T10:06:56.515179+00:00,eex,EEX Group,,job_sources_financial_services.csv,eex-global,llm,https://www.eex-group.com/en/career,error,0,2026-08-31T10:13:51.734541+00:00,https://www.eex-group.com/en/career: HTTPError,
2026-08-31T10:06:56.515179+00:00,zurich-insurance,Zurich Insurance Group,,job_sources_financial_services.csv,zurich-insurance-global,llm,https://www.careers.zurich.com/,success,5,2026-08-31T10:13:53.171139+00:00,https://www.careers.zurich.com/\: HTTPError | https://www.careers.zurich.com/search/\: HTTPError,
2026-08-31T10:06:56.515179+00:00,storebrand,Storebrand,,job_sources_financial_services.csv,storebrand-global,workday,https://storebrand.wd3.myworkdayjobs.com/Storebrand_Careers,error,0,2026-08-31T10:14:16.340395+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:56.515179+00:00,legal-general,Legal & General,,job_sources_financial_services.csv,legal-general-global,llm,https://careers.legalandgeneral.com/,success,3,2026-08-31T10:14:17.493890+00:00,,
2026-08-31T10:06:56.515179+00:00,swiss-re,Swiss Re,,job_sources_financial_services.csv,swiss-re-global,generic,https://www.swissre.com/careers/jobSearch.html,zero_jobs,0,2026-08-31T10:14:51.391669+00:00,,
2026-08-31T10:06:56.515179+00:00,industrivarden,Industrivärden,,job_sources_holdings.csv,industrivarden-global,llm,https://www.industrivarden.se/en-gb/career/,error,0,2026-08-31T10:15:08.753923+00:00,https://www.industrivarden.se/en-gb/career/: HTTPError,
2026-08-31T10:06:56.515179+00:00,morgan-stanley,Morgan Stanley,,job_sources_investment_banking.csv,morgan-stanley-global,generic,https://www.morganstanley.com/people-opportunities,zero_jobs,0,2026-08-31T10:15:10.409752+00:00,,
2026-08-31T10:06:56.515179+00:00,houlihan-lokey,Houlihan Lokey,,job_sources_investment_banking.csv,houlihan-lokey-global,generic,https://hl.com/careers/,zero_jobs,0,2026-08-31T10:15:12.265348+00:00,,
2026-08-31T10:06:56.515179+00:00,t-rowe-price,T. Rowe Price,,job_sources_public_markets.csv,t-rowe-price-global,workday,https://troweprice.wd5.myworkdayjobs.com/TRowePrice,success,1,2026-08-31T10:15:19.754684+00:00,,
2026-08-31T10:06:56.515179+00:00,carmignac,Carmignac,,job_sources_public_markets.csv,carmignac-global,llm,https://www.carmignac.com/en/about-us/careers,zero_jobs,0,2026-08-31T10:15:25.638456+00:00,,
2026-08-31T10:06:56.515179+00:00,nbim,Norges Bank Investment Management,,job_sources_public_markets.csv,nbim-global,generic,https://www.nbim.no/en/about-us/career/vacancies/,zero_jobs,0,2026-08-31T10:15:33.964517+00:00,,
2026-08-31T10:06:56.515179+00:00,qube-rt,Qube Research & Technologies,,job_sources_specialist_funds.csv,qube-rt-global,generic,https://www.qube-rt.com/careers/,zero_jobs,0,2026-08-31T10:15:53.856514+00:00,,
2026-08-31T10:06:53.299138+00:00,fti-consulting,FTI Consulting,,job_sources_consulting.csv,fti-consulting-global,selectminds,https://fticonsult.referrals.selectminds.com/,zero_jobs,0,2026-08-31T10:06:53.299535+00:00,,
2026-08-31T10:06:53.299138+00:00,rsm,RSM,,job_sources_consulting.csv,rsm-global,generic,https://www.rsm.global/careers,zero_jobs,0,2026-08-31T10:06:54.707769+00:00,,
2026-08-31T10:06:53.299138+00:00,tcs-consulting,Tata Consultancy Services,,job_sources_consulting.csv,tcs-consulting-global,generic,https://www.tcs.com/careers,error,0,2026-08-31T10:06:57.452142+00:00,https://www.tcs.com/careers: HTTPError,
2026-08-31T10:06:53.299138+00:00,d-fine,d-fine,,job_sources_consulting.csv,d-fine-global,generic,https://www.d-fine.com/en/career/,zero_jobs,0,2026-08-31T10:06:58.013123+00:00,,
2026-08-31T10:06:53.299138+00:00,kearney,Kearney,,job_sources_consulting.csv,kearney-global,generic,https://www.kearney.com/careers,zero_jobs,0,2026-08-31T10:07:38.188887+00:00,,
2026-08-31T10:06:53.299138+00:00,bc-partners,BC Partners,,job_sources_pe.csv,bc-partners-global,generic,https://www.bcpartners.com/careers/,zero_jobs,0,2026-08-31T10:07:47.299008+00:00,,
2026-08-31T10:06:53.299138+00:00,waterland,Waterland Private Equity,,job_sources_pe.csv,waterland-global,generic,https://www.waterlandpe.com/careers/,zero_jobs,0,2026-08-31T10:07:49.412419+00:00,,
2026-08-31T10:06:53.299138+00:00,capvis,Capvis,,job_sources_pe.csv,capvis-global,generic,https://www.capvis.com/careers/,zero_jobs,0,2026-08-31T10:08:42.844200+00:00,,
2026-08-31T10:06:53.299138+00:00,permira,Permira,,job_sources_pe.csv,permira-global,generic,https://www.permira.com/careers/,error,0,2026-08-31T10:08:45.754893+00:00,https://www.permira.com/careers/: HTTPError,
2026-08-31T10:06:53.299138+00:00,enterprise-investors,Enterprise Investors,,job_sources_pe.csv,enterprise-investors-global,generic,https://www.ei.com.pl/en/career/,error,0,2026-08-31T10:08:46.335050+00:00,https://www.ei.com.pl/en/career/: HTTPError,
2026-08-31T10:06:53.299138+00:00,janus-henderson,Janus Henderson,,job_sources_pe.csv,janus-henderson-global,generic,https://www.janushenderson.com/corporate/careers/,zero_jobs,0,2026-08-31T10:08:46.744651+00:00,,
2026-08-31T10:06:53.299138+00:00,statkraft,Statkraft,,job_sources_corporate.csv,statkraft-global,smartrecruiters,https://careers.smartrecruiters.com/statkraft1,success,7,2026-08-31T10:08:50.581172+00:00,,
2026-08-31T10:06:53.299138+00:00,glencore,Glencore,,job_sources_corporate.csv,glencore-global,llm,https://www.glencore.com/en/careers/jobs,zero_jobs,0,2026-08-31T10:08:55.248609+00:00,,
2026-08-31T10:06:53.299138+00:00,henkel,Henkel,,job_sources_corporate.csv,henkel-global,llm,https://www.henkel.com/careers/find-your-job-apply,zero_jobs,0,2026-08-31T10:09:11.717082+00:00,,
2026-08-31T10:06:53.299138+00:00,novartis,Novartis,,job_sources_corporate.csv,novartis-global,workday,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers,error,0,2026-08-31T10:09:55.497204+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:53.299138+00:00,ericsson,Ericsson,,job_sources_corporate.csv,ericsson-global,llm,https://www.ericsson.com/en/careers,zero_jobs,0,2026-08-31T10:09:57.122404+00:00,,
2026-08-31T10:06:53.299138+00:00,bae-systems,BAE Systems,,job_sources_corporate.csv,bae-systems-global,generic,https://jobsearch.baesystems.com/,zero_jobs,0,2026-08-31T10:10:18.428782+00:00,,
2026-08-31T10:06:53.299138+00:00,cez-group,ČEZ Group,,job_sources_corporate.csv,cez-group-global,generic,https://www.kdejinde.cz/,zero_jobs,0,2026-08-31T10:10:43.633224+00:00,,
2026-08-31T10:06:53.299138+00:00,dz-bank,DZ BANK,,job_sources_financial_services.csv,dz-bank-global,successfactors,https://career012.successfactors.eu/career?company=DZBank,error,0,2026-08-31T10:10:46.426531+00:00,https://career012.successfactors.eu/sitemap.xml: HTTPError,
2026-08-31T10:06:53.299138+00:00,bawag,BAWAG Group,,job_sources_financial_services.csv,bawag-global,successfactors,https://jobs.bawaggroup.at,zero_jobs,0,2026-08-31T10:10:47.015376+00:00,,
2026-08-31T10:06:53.299138+00:00,swiss-life,Swiss Life Group,,job_sources_financial_services.csv,swiss-life-global,workday,https://swisslife.wd3.myworkdayjobs.com/Swiss_Life_International_Division_Career_Site,zero_jobs,0,2026-08-31T10:11:10.687314+00:00,,
2026-08-31T10:06:53.299138+00:00,hsbc,HSBC Holdings,,job_sources_financial_services.csv,hsbc-global,llm,https://www.hsbc.com/careers,zero_jobs,0,2026-08-31T10:11:17.602953+00:00,,
2026-08-31T10:06:53.299138+00:00,marsh-mclennan,Marsh McLennan,,job_sources_financial_services.csv,marsh-mclennan-global,phenom,https://careers.marsh.com/global/en/marsh-search,error,0,2026-08-31T10:11:42.005992+00:00,https://careers.marsh.com/global/en/marsh-search?keywords=finance&from=0&s=1: HTTPError,
2026-08-31T10:06:53.299138+00:00,nordea,Nordea,,job_sources_financial_services.csv,nordea-global,generic,https://www.nordea.com/en/careers,zero_jobs,0,2026-08-31T10:11:42.883477+00:00,,
2026-08-31T10:06:53.299138+00:00,kinnevik,Kinnevik,,job_sources_holdings.csv,kinnevik-global,llm,https://www.kinnevik.com/careers,error,0,2026-08-31T10:12:10.139800+00:00,https://www.kinnevik.com/careers: HTTPError,
2026-08-31T10:06:53.299138+00:00,jpmorgan-chase,JPMorgan Chase,,job_sources_investment_banking.csv,jpmorgan-chase-global,generic,https://careers.jpmorgan.com/global/en/home,zero_jobs,0,2026-08-31T10:12:10.940592+00:00,,
2026-08-31T10:06:53.299138+00:00,moelis,Moelis & Company,,job_sources_investment_banking.csv,moelis-global,generic,https://www.moelis.com/careers/,zero_jobs,0,2026-08-31T10:12:12.166771+00:00,,
2026-08-31T10:06:53.299138+00:00,pimco,PIMCO,,job_sources_public_markets.csv,pimco-global,workday,https://pimco.wd1.myworkdayjobs.com/pimco-careers,error,0,2026-08-31T10:12:19.533457+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:53.299138+00:00,jupiter-fund-management,Jupiter Fund Management,,job_sources_public_markets.csv,jupiter-fund-management-global,workday,https://jupiteram.wd3.myworkdayjobs.com/jupiter_careers,success,5,2026-08-31T10:12:20.208421+00:00,,
2026-08-31T10:06:53.299138+00:00,blackrock,BlackRock,,job_sources_public_markets.csv,blackrock-global,generic,https://careers.blackrock.com/,zero_jobs,0,2026-08-31T10:12:32.168948+00:00,,
2026-08-31T10:06:53.299138+00:00,winton,Winton,,job_sources_specialist_funds.csv,winton-global,generic,https://www.winton.com/careers,error,0,2026-08-31T10:12:52.005878+00:00,https://www.winton.com/careers: HTTPError,
2026-08-31T10:06:50.245704+00:00,lek-consulting,L.E.K. Consulting,,job_sources_consulting.csv,lek-global,generic,https://www.lek.com/careers,zero_jobs,0,2026-08-31T10:06:50.246369+00:00,,
2026-08-31T10:06:50.245704+00:00,protiviti,Protiviti,,job_sources_consulting.csv,protiviti-global,generic,https://www.protiviti.com/gl-en/careers,zero_jobs,0,2026-08-31T10:07:07.306735+00:00,,
2026-08-31T10:06:50.245704+00:00,cognizant,Cognizant,,job_sources_consulting.csv,cognizant-global,generic,https://careers.cognizant.com/global-en/,zero_jobs,0,2026-08-31T10:07:08.335107+00:00,,
2026-08-31T10:06:50.245704+00:00,zuehlke,Zühlke,,job_sources_consulting.csv,zuehlke-global,generic,https://www.zuehlke.com/en/careers,zero_jobs,0,2026-08-31T10:07:22.853923+00:00,,
2026-08-31T10:06:50.245704+00:00,arthur-d-little,Arthur D. Little,,job_sources_consulting.csv,arthur-d-little-global,generic,https://careers.adlittle.com/,error,0,2026-08-31T10:07:45.226957+00:00,https://careers.adlittle.com/: ConnectTimeout,
2026-08-31T10:06:50.245704+00:00,triton,Triton Partners,,job_sources_pe.csv,triton-global,workday,https://tritonpartners.wd3.myworkdayjobs.com/en-GB/External,zero_jobs,0,2026-08-31T10:08:35.302679+00:00,,
2026-08-31T10:06:50.245704+00:00,nordic-capital,Nordic Capital,,job_sources_pe.csv,nordic-capital-global,teamtailor,https://career.nordiccapital.com/jobs,zero_jobs,0,2026-08-31T10:08:40.474249+00:00,,
2026-08-31T10:06:50.245704+00:00,ufenau,Ufenau Capital Partners,,job_sources_pe.csv,ufenau-global,personio,https://ufenau-capital-partners.jobs.personio.com/,zero_jobs,0,2026-08-31T10:08:47.447985+00:00,,
2026-08-31T10:06:50.245704+00:00,bridgepoint,Bridgepoint Group,,job_sources_pe.csv,bridgepoint-global,generic,https://www.bridgepoint.eu/careers,error,0,2026-08-31T10:08:48.179163+00:00,https://www.bridgepoint.eu/careers: HTTPError,
2026-08-31T10:06:50.245704+00:00,mid-europa,MidEuropa,,job_sources_pe.csv,mid-europa-global,generic,https://mideuropa.com/careers/,error,0,2026-08-31T10:08:49.345861+00:00,https://mideuropa.com/careers/: HTTPError,
2026-08-31T10:06:50.245704+00:00,baillie-gifford,Baillie Gifford,,job_sources_pe.csv,baillie-gifford-global,generic,https://www.bailliegifford.com/en/uk/individual-investors/careers/,zero_jobs,0,2026-08-31T10:08:50.520748+00:00,,
2026-08-31T10:06:50.245704+00:00,fortum,Fortum,,job_sources_corporate.csv,fortum-global,successfactors,https://jobs.fortum.com/,zero_jobs,0,2026-08-31T10:09:18.141247+00:00,,
2026-08-31T10:06:50.245704+00:00,volkswagen,Volkswagen Group,,job_sources_corporate.csv,volkswagen-global,successfactors,https://career5.successfactors.eu/careers?company=VWAGLPPROD10,error,0,2026-08-31T10:09:18.876640+00:00,https://career5.successfactors.eu/sitemap.xml: HTTPError,
2026-08-31T10:06:50.245704+00:00,continental,Continental,,job_sources_corporate.csv,continental-global,smartrecruiters,https://careers.smartrecruiters.com/Continental,success,68,2026-08-31T10:09:19.499975+00:00,,
2026-08-31T10:06:50.245704+00:00,roche,Roche,,job_sources_corporate.csv,roche-global,workday,https://roche.wd3.myworkdayjobs.com/roche-ext,success,1,2026-08-31T10:10:00.048140+00:00,,
2026-08-31T10:06:50.245704+00:00,nokia,Nokia,,job_sources_corporate.csv,nokia-global,llm,https://www.nokia.com/about-us/careers/,error,0,2026-08-31T10:10:05.935225+00:00,https://www.nokia.com/about-us/careers/: HTTPError,
2026-08-31T10:06:50.245704+00:00,rolls-royce,Rolls-Royce,,job_sources_corporate.csv,rolls-royce-global,workday,https://rollsroyce.wd3.myworkdayjobs.com/professional,error,0,2026-08-31T10:10:06.393846+00:00,Workday listing: HTTPError: 400 Client Error: Bad Request for url: https://rollsroyce.wd3.myworkdayjobs.com/wday/cxs/rollsroyce/professional/jobs,
2026-08-31T10:06:50.245704+00:00,siemens,Siemens,,job_sources_corporate.csv,siemens-global,generic,https://www.siemens.com/de-de/company/jobs/,zero_jobs,0,2026-08-31T10:10:10.298705+00:00,,
2026-08-31T10:06:50.245704+00:00,kfw,KfW Group,,job_sources_financial_services.csv,kfw-global,llm,https://www.kfw.de/About-KfW/Career/,zero_jobs,0,2026-08-31T10:10:20.478198+00:00,,
2026-08-31T10:06:50.245704+00:00,oekb,OeKB Group,,job_sources_financial_services.csv,oekb-global,llm,https://www.oekb.at/jobs-und-karriere.html,zero_jobs,0,2026-08-31T10:10:35.552484+00:00,,
2026-08-31T10:06:50.245704+00:00,zkb,Zürcher Kantonalbank,,job_sources_financial_services.csv,zkb-global,llm,https://www.zkb.ch/en/home/career.html,error,0,2026-08-31T10:10:57.978770+00:00,https://www.zkb.ch/en/home/career.html: HTTPError,
2026-08-31T10:06:50.245704+00:00,barclays,Barclays,,job_sources_financial_services.csv,barclays-global,workday,https://barclays.wd3.myworkdayjobs.com/External_Career_Site_Barclays,success,1,2026-08-31T10:10:58.536039+00:00,,
2026-08-31T10:06:50.245704+00:00,jt-finance-group,J&T Finance Group,,job_sources_financial_services.csv,jt-finance-group-global,generic,https://www.jtfg.com/,zero_jobs,0,2026-08-31T10:11:02.887448+00:00,,
2026-08-31T10:06:50.245704+00:00,seb,SEB Group,,job_sources_financial_services.csv,seb-global,generic,https://sebgroup.com/career,zero_jobs,0,2026-08-31T10:11:04.322685+00:00,,
2026-08-31T10:06:50.245704+00:00,exor,Exor,,job_sources_holdings.csv,exor-global,llm,https://www.exor.com/pages/exor/careers,error,0,2026-08-31T10:11:23.177580+00:00,https://www.exor.com/pages/exor/careers: HTTPError,
2026-08-31T10:06:50.245704+00:00,citigroup,Citi,,job_sources_investment_banking.csv,citigroup-global,generic,https://jobs.citi.com/,success,3,2026-08-31T10:11:24.126930+00:00,,
2026-08-31T10:06:50.245704+00:00,pjt-partners,PJT Partners,,job_sources_investment_banking.csv,pjt-partners-global,generic,https://pjtpartners.com/careers,zero_jobs,0,2026-08-31T10:11:39.445344+00:00,,
2026-08-31T10:06:50.245704+00:00,franklin-templeton,Franklin Templeton,,job_sources_public_markets.csv,franklin-templeton-global,workday,https://franklintempleton.wd5.myworkdayjobs.com/Primary-External-1,error,0,2026-08-31T10:11:41.054867+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:50.245704+00:00,federated-hermes,Federated Hermes,,job_sources_public_markets.csv,federated-hermes-global,llm,https://www.federatedhermes.com/us/careers/,zero_jobs,0,2026-08-31T10:11:41.856822+00:00,,
2026-08-31T10:06:50.245704+00:00,schroders,Schroders,,job_sources_public_markets.csv,schroders-global,generic,https://www.schroders.com/en/global/individual/careers/,zero_jobs,0,2026-08-31T10:11:42.429498+00:00,,
2026-08-31T10:06:50.245704+00:00,aqr,AQR Capital Management,,job_sources_specialist_funds.csv,aqr-global,generic,https://www.aqr.com/About-Us/Careers,zero_jobs,0,2026-08-31T10:12:08.655319+00:00,,
2026-08-31T10:06:50.392543+00:00,horvath,Horváth,,job_sources_consulting.csv,horvath-global,workday,https://horvath.wd3.myworkdayjobs.com/en-US/Horvath_Careers,error,0,2026-08-31T10:06:50.393008+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:50.392543+00:00,sia-partners,Sia Partners,,job_sources_consulting.csv,sia-partners-global,generic,https://www.sia-partners.com/en/careers,zero_jobs,0,2026-08-31T10:06:51.114381+00:00,,
2026-08-31T10:06:50.392543+00:00,occ-strategy,OC&C Strategy Consultants,,job_sources_consulting.csv,occ-strategy-global,generic,https://www.occstrategy.com/en/careers/,zero_jobs,0,2026-08-31T10:07:14.590323+00:00,,
2026-08-31T10:06:50.392543+00:00,synpulse,Synpulse,,job_sources_consulting.csv,synpulse-global,generic,https://www.synpulse.com/en/careers,zero_jobs,0,2026-08-31T10:07:50.021947+00:00,,
2026-08-31T10:06:50.392543+00:00,bearingpoint,BearingPoint,,job_sources_consulting.csv,bearingpoint-global,generic,https://www.bearingpoint.com/en/careers/,zero_jobs,0,2026-08-31T10:07:59.407267+00:00,,
2026-08-31T10:06:50.392543+00:00,ardian,Ardian,,job_sources_pe.csv,ardian-global,workday,https://ardian.wd103.myworkdayjobs.com/ArdianCareers,zero_jobs,0,2026-08-31T10:08:29.947440+00:00,,
2026-08-31T10:06:50.392543+00:00,altor,Altor,,job_sources_pe.csv,altor-global,teamtailor,https://careers.altor.com/,zero_jobs,0,2026-08-31T10:08:34.407248+00:00,,
2026-08-31T10:06:50.392543+00:00,apollo,Apollo Global Management,,job_sources_pe.csv,apollo-global,generic,https://www.apollo.com/careers,zero_jobs,0,2026-08-31T10:08:35.874586+00:00,,
2026-08-31T10:06:50.392543+00:00,hg,Hg,,job_sources_pe.csv,hg-global,generic,https://hgcapital.com/careers,error,0,2026-08-31T10:08:36.546089+00:00,https://hgcapital.com/careers: HTTPError,
2026-08-31T10:06:50.392543+00:00,innova-capital,Innova Capital,,job_sources_pe.csv,innova-capital-global,generic,https://innovacap.com/career/,error,0,2026-08-31T10:08:36.668650+00:00,https://innovacap.com/career/: ConnectTimeout,
2026-08-31T10:06:50.392543+00:00,abrdn,abrdn,,job_sources_pe.csv,abrdn-global,generic,https://www.abrdn.com/en/corporate/careers,error,0,2026-08-31T10:09:01.714698+00:00,https://www.abrdn.com/en/corporate/careers: HTTPError,
2026-08-31T10:06:50.392543+00:00,neste,Neste,,job_sources_corporate.csv,neste-global,successfactors,https://jobs.neste.com/,success,1,2026-08-31T10:09:02.910553+00:00,,
2026-08-31T10:06:50.392543+00:00,bmw,BMW Group,,job_sources_corporate.csv,bmw-global,llm,https://www.bmwgroup.jobs/en/search.html,zero_jobs,0,2026-08-31T10:09:03.762489+00:00,,
2026-08-31T10:06:50.392543+00:00,infineon,Infineon,,job_sources_corporate.csv,infineon-global,llm,https://www.infineon.com/cms/en/careers/,zero_jobs,0,2026-08-31T10:09:22.143360+00:00,,
2026-08-31T10:06:50.392543+00:00,sandoz,Sandoz,,job_sources_corporate.csv,sandoz-global,workday,https://sandoz.wd103.myworkdayjobs.com/Sandoz_Careers,error,0,2026-08-31T10:10:03.875609+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:50.392543+00:00,kone,KONE,,job_sources_corporate.csv,kone-global,workday,https://kone.wd3.myworkdayjobs.com/Careers,success,1,2026-08-31T10:10:04.535666+00:00,,
2026-08-31T10:06:50.392543+00:00,national-grid,National Grid,,job_sources_corporate.csv,national-grid-global,llm,https://jobs.nationalgrid.com/uk/jobs,zero_jobs,0,2026-08-31T10:10:11.718873+00:00,,
2026-08-31T10:06:50.392543+00:00,omv,OMV Group,,job_sources_corporate.csv,omv-global,generic,https://careers.omv.com/?locale=en_US,success,14,2026-08-31T10:10:12.497115+00:00,,
2026-08-31T10:06:50.392543+00:00,helaba,Helaba,,job_sources_financial_services.csv,helaba-global,llm,https://www.helaba.com/int/career/,error,0,2026-08-31T10:11:06.346751+00:00,https://www.helaba.com/int/career/: HTTPError,
2026-08-31T10:06:50.392543+00:00,vienna-insurance-group,Vienna Insurance Group,,job_sources_financial_services.csv,vienna-insurance-group-global,llm,https://group.vig/career/,zero_jobs,0,2026-08-31T10:11:07.505150+00:00,,
2026-08-31T10:06:50.392543+00:00,swedbank,Swedbank,,job_sources_financial_services.csv,swedbank-global,llm,https://jobs.swedbank.com/,success,16,2026-08-31T10:11:43.908155+00:00,,
